Feedback,Ratings,clean_text,dominant_topic,theme_label,predicted_rating,residual,dominant_contributor_topic,dominant_contributor_theme,most_positive_theme,most_negative_theme,topic_prob_1,topic_prob_2,topic_prob_3,topic_prob_4,topic_prob_5,contrib_1,contrib_2,contrib_3,contrib_4,contrib_5,topic_present_1,topic_present_2,topic_present_3,topic_present_4,topic_present_5,review_theme_for_action,theme_risk_score,theme_priority_rank,effort_estimate,recommendation,kpi_pack,quick_wins,high_effort_fixes,kpi_urgency_score
The staff also organised a surprise cake cutting for us as part of the celebration.,5.0,staff also organised surprise cake cutting part celebration,4,Consultation & Positive Patient Experience,3.8970184983362537,1.1029815016637463,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.06748814769210149,0.06744993594741366,0.06686858509256381,0.7314234779607505,0.06676985330717057,-0.0015227351060412902,0.0008979407350585667,-0.0003455252617918148,0.014763544177189374,-0.0005708837643171557,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],2.6
The admission process was remarkably smooth reflecting the hospital's commitment to efficiency and patient comfort.,4.0,admission process remarkably smooth reflecting hospital commitment efficiency patient comfort,5,Wait Time & Operational Efficiency,3.6780827674712184,0.32191723252878157,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.03418838746160819,0.03362305185477021,0.03372232667142416,0.0336996794709353,0.8647665545412622,-0.0007713926013237657,0.0004476135888538578,-0.00017425096904986995,0.0006802170310603201,-0.007393773708636785,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],2.0
The staff mainted high level of professionalism and compassion making me feel well-cared-for throughout my stay.,4.0,staff mainted high level professionalism compassion making feel well cared throughout stay,3,Emergency Service Failures,3.5817467127904052,0.41825328720959476,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.03000242929465114,0.03048273300206327,0.643149266514747,0.03169222986462584,0.2646733413239128,-0.0006769448253627766,0.0004058074673311277,-0.003323299249955781,0.0006396973159578449,-0.0022629630877617638,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],1.6
I Had good experience with Dr sanjay Bhatt who gives time for patients to understand their problem and provide the right medication and suggestion.,5.0,good experience sanjay bhatt give time patient understand problem provide right medication suggestion,3,Emergency Service Failures,3.624913428166461,1.3750865718335392,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.27611689093613473,0.020632255267833206,0.4800290161500691,0.020529283313940716,0.20269255433202227,-0.006230025531559142,0.00027467101637513897,-0.0024804196356678224,0.0004143768832474701,-0.0017330259493575626,0,0,1,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
All good treatment from pediatric surgery team.,5.0,good treatment pediatric surgery team,3,Emergency Service Failures,3.9346090245341476,1.0653909754658524,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.04027013035965516,0.04123341511677482,0.8362676428751252,0.04192571704563602,0.04030309460280885,-0.0009086149690056286,0.0005489280687797527,-0.004321186037247028,0.0008462569146526687,-0.00034459237546371894,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],1.0
Aster has been the place for all my medical needs They have one of best medical care that you can ever get.,5.0,aster place medical need one best medical care ever get,4,Consultation & Positive Patient Experience,3.822376569706164,1.1776234302938362,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.2292980149237125,0.02502124877983841,0.025240302212450376,0.6943968169085722,0.0260436171754266,-0.00517365121151163,0.00033310036853063723,-0.0001304224101285984,0.014016173108787623,-0.0002226735191575712,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],2.6
The staff are caring and one of the most efficient hospital I have ever visited.,5.0,staff caring one efficient hospital ever visited,1,Clinical Care & Treatment Quality,3.5222567331037764,1.4777432668962236,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.5833043482040022,0.03354122488021263,0.03367344500367108,0.3154997133023612,0.03398126860975284,-0.013161096264918234,0.00044652425092269756,-0.00017399838630082832,0.006368258738722005,-0.00029054061944636263,1,0,0,1,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],2.2
I had some issues in bed assignments probably due to patient load on the hospital.,3.0,issue bed assignment probably due patient load hospital,1,Clinical Care & Treatment Quality,3.0119010745426062,-0.01190107454260625,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.44702566665951093,0.050868831781553235,0.400218442743189,0.05085182530321438,0.05103523351253246,-0.010086240313328604,0.0006772014763232693,-0.002068020162402554,0.0010264274964865276,-0.00043635240722193845,1,0,1,0,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],3.4
The Nurses did an excellent job especially Manjari Payal and Moushmi who always attended with a smile when needed.,5.0,nurse excellent job especially manjari payal moushmi always attended smile needed,4,Consultation & Positive Patient Experience,4.228461112079745,0.7715388879202552,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.23659973864678804,0.033926035642178526,0.03398958275081866,0.6616422696050199,0.03384237335519491,-0.005338400007084855,0.00045164712099817834,-0.00017563194229269256,0.013355033262049228,-0.00028935306186100986,0,0,0,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],2.6
I believe the hospital is expensive compared to others.,3.0,believe hospital expensive compared others,3,Emergency Service Failures,3.267151287472908,-0.26715128747290784,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.04054775624858077,0.040273822754057276,0.8361484579583564,0.04053034817103841,0.04249961486796724,-0.0009148790420594876,0.0005361533039199764,-0.004320570181542721,0.000818091849345998,-0.00036337267368608857,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],2.1999999999999997
the cost of hospital is more.,3.0,cost hospital,5,Wait Time & Operational Efficiency,3.344890787254027,-0.3448907872540272,5,Wait Time & Operational Efficiency,Consultation & Positive Patient Experience,Wait Time & Operational Efficiency,0.0686140762809877,0.06773050666700162,0.06890329054061428,0.06798830240134322,0.7267638241100531,-0.0015481394332872316,0.0009016758887639629,-0.00035603904986783994,0.0013723216936279477,-0.006213847224866099,0,0,0,0,1,Wait Time & Operational Efficiency,0.00080939824976496,4,High Effort,Optimize appointment scheduling and triage workflow; add capacity buffers during peak hours.,"[{""kpi"": ""Avg waiting time (minutes)"", ""target"": ""< 15""}, {""kpi"": ""On-time appointment rate (%)"", ""target"": ""> 85%""}, {""kpi"": ""Patients leaving without being seen (%)"", ""target"": ""< 2%""}]",[],[],2.5999999999999996
I would not like to recommend this hospital to anyone because of the bill they prepare at the time of discharge.,2.0,would like recommend hospital anyone bill prepare time discharge,1,Clinical Care & Treatment Quality,2.7541234896984905,-0.7541234896984905,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.4725301024202228,0.03350677619341406,0.03420749091439799,0.03356295458799208,0.4261926758839729,-0.010661696908608017,0.0004460656459038606,-0.0001767579235761771,0.000677457283923024,-0.0036439570716701674,1,0,0,0,1,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],4.0
I had a single private room but was not cleaned and the staff was very rude,1.0,single private room cleaned staff rude,1,Clinical Care & Treatment Quality,2.8364941540341584,-1.8364941540341584,1,Clinical Care & Treatment Quality,Consultation & Positive Patient Experience,Clinical Care & Treatment Quality,0.5399333408452942,0.04031480470115273,0.040176581808901525,0.33940686882518695,0.04016840381946476,-0.012182516206819986,0.0005366988842705302,-0.00020760158044625244,0.006850816870019939,-0.00034344076620286643,1,0,0,1,0,Clinical Care & Treatment Quality,0.005357950627230814,2,High Effort,Standardize clinical pathways; introduce peer review + checklist adherence; increase follow-up quality checks.,"[{""kpi"": ""Clinical complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Follow-up completion rate (%)"", ""target"": ""> 80%""}, {""kpi"": ""Readmission rate (if available)"", ""target"": ""Decrease MoM""}]",[],[],4.6
the food is not tasty and is not made well This can definitely improve,2.0,food tasty made well definitely improve,3,Emergency Service Failures,3.4154590956894233,-1.4154590956894233,3,Emergency Service Failures,Consultation & Positive Patient Experience,Emergency Service Failures,0.06666838999558872,0.06728494444660964,0.7314010743683045,0.06797616297262421,0.06666942821687293,-0.0015042389127745482,0.0008957442527724177,-0.003779316510826348,0.0013720766632213785,-0.0005700251275111519,0,0,1,0,0,Emergency Service Failures,0.00034844655663559827,5,High Effort,Improve ER staffing and triage; standardize escalation protocols; implement real-time queue visibility.,"[{""kpi"": ""Door-to-provider time (minutes)"", ""target"": ""< 20""}, {""kpi"": ""ER complaint rate per 100 visits"", ""target"": ""< 3""}, {""kpi"": ""Escalations resolved within SLA (%)"", ""target"": ""> 90%""}]",[],[],2.8
my wife during the treatment Got great support from the overall medical team.,4.0,wife treatment got great support overall medical team,4,Consultation & Positive Patient Experience,3.9393342502684527,0.06066574973154726,4,Consultation & Positive Patient Experience,Consultation & Positive Patient Experience,Emergency Service Failures,0.0223763328543424,0.022690897636790767,0.3193124045011968,0.6128196201867564,0.022800744820913703,-0.000504877208028041,0.00030207710380931606,-0.0016499601719689937,0.012369564018508427,-0.00019494688677412783,0,0,1,1,0,Consultation & Positive Patient Experience,0.006083226390717464,1,Quick Win,Improve communication scripts and consultation transparency; provide discharge instructions and next-steps summary.,"[{""kpi"": ""Communication complaints per 100 visits"", ""target"": ""< 2""}, {""kpi"": ""Patient satisfaction (post-visit survey)"", ""target"": ""> 4.2/5""}, {""kpi"": ""Instruction clarity score (%)"", ""target"": ""> 90%""}]",[],[],3.2
